datetime,date,time,archivo_origen,luft_temperatur_1a_c,luft_feuchte_1a_percent,niederschlag_nebelwasser_menge_1a_mm,wind_geschwindigkeit_1a_m_s,wind_richtung_1a,wind_geschwindigkeit_standardabweichung_1a_m_s,wind_richtung_standardabweichung_1a,umwelt_blatt_feuchte_1a_percent,niederschlag_nebelwasser_menge_1a_ml,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2024-01-01T00:00:00Z,01.01.24,00:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,47.6,6,287,0.65600000000000003,10,1.45,0,NA
2024-01-01T00:10:00Z,01.01.24,00:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,47.8,5.88,286,0.78200000000000003,10.1,1.48,0,NA
2024-01-01T00:20:00Z,01.01.24,00:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,49.2,5.62,283,0.81799999999999995,10.199999999999999,1.5,0,NA
2024-01-01T00:30:00Z,01.01.24,00:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,50.4,5.46,281,0.76600000000000001,9.93,1.51,0,NA
2024-01-01T00:40:00Z,01.01.24,00:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,51.2,5.74,284,0.84199999999999997,10.4,1.53,0,NA
2024-01-01T00:50:00Z,01.01.24,00:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,51.1,4.7699999999999996,287,1.03,10.7,1.54,0,NA
2024-01-01T01:00:00Z,01.01.24,01:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100000000000001,51.8,4.0199999999999996,297,0.43099999999999999,10.3,1.56,0,NA
2024-01-01T01:10:00Z,01.01.24,01:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100000000000001,51.1,4.34,290,0.878,11.6,1.58,0,NA
2024-01-01T01:20:00Z,01.01.24,01:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,46.1,4.72,295,0.95699999999999996,13.3,1.58,0,NA
2024-01-01T01:30:00Z,01.01.24,01:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,43.8,4.17,304,0.746,10.4,1.56,0,NA
2024-01-01T01:40:00Z,01.01.24,01:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,42.1,3.39,291,1.1000000000000001,16.399999999999999,1.55,0,NA
2024-01-01T01:50:00Z,01.01.24,01:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,41.7,3.47,298,0.65500000000000003,12.4,1.54,0,NA
2024-01-01T02:00:00Z,01.01.24,02:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,36.299999999999997,3.66,306,0.68500000000000005,11.9,1.54,0,NA
2024-01-01T02:10:00Z,01.01.24,02:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,36,3.53,305,0.73399999999999999,12.4,1.52,0,NA
2024-01-01T02:20:00Z,01.01.24,02:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,36.4,3.74,312,0.69799999999999995,11,1.52,0,NA
2024-01-01T02:30:00Z,01.01.24,02:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,36.9,3.99,310,0.41399999999999998,9.89,1.52,0,NA
2024-01-01T02:40:00Z,01.01.24,02:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,39.1,4.49,312,0.63300000000000001,11.5,1.51,0,NA
2024-01-01T02:50:00Z,01.01.24,02:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,38.200000000000003,5.31,314,0.63400000000000001,7.18,1.5,0,NA
2024-01-01T03:00:00Z,01.01.24,03:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,21.2,5.28,314,0.72699999999999998,9.1300000000000008,1.47,0,NA
2024-01-01T03:10:00Z,01.01.24,03:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,22.7,5.49,314,0.67900000000000005,9.64,1.44,0,NA
2024-01-01T03:20:00Z,01.01.24,03:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,27.6,5.87,316,1.22,12.9,1.44,0,NA
2024-01-01T03:30:00Z,01.01.24,03:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,28.2,6.19,315,0.95699999999999996,8.41,1.44,0,NA
2024-01-01T03:40:00Z,01.01.24,03:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,33.9,5.56,310,0.68500000000000005,11.9,1.44,0,NA
2024-01-01T03:50:00Z,01.01.24,03:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,43,5.16,306,0.60599999999999998,9.2100000000000009,1.45,0,NA
2024-01-01T04:00:00Z,01.01.24,04:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,40.799999999999997,5.23,305,0.61399999999999999,8.94,1.47,0,NA
2024-01-01T04:10:00Z,01.01.24,04:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,40,5.21,308,0.52500000000000002,7.79,1.48,0,NA
2024-01-01T04:20:00Z,01.01.24,04:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,39.1,4.67,306,0.45300000000000001,7.75,1.49,0,NA
2024-01-01T04:30:00Z,01.01.24,04:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,38,4.6399999999999997,304,0.51700000000000002,6.92,1.5,0,NA
2024-01-01T04:40:00Z,01.01.24,04:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,39,4.54,304,0.45300000000000001,5.18,1.51,0,NA
2024-01-01T04:50:00Z,01.01.24,04:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,35.200000000000003,4.32,306,0.48199999999999998,8.52,1.52,0,NA
2024-01-01T05:00:00Z,01.01.24,05:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,39.1,3.81,309,0.46300000000000002,7.23,1.52,0,NA
2024-01-01T05:10:00Z,01.01.24,05:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,42.7,3.72,306,0.443,8.26,1.53,0,NA
2024-01-01T05:20:00Z,01.01.24,05:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,45,3.75,303,0.36399999999999999,4.1100000000000003,1.54,0,NA
2024-01-01T05:30:00Z,01.01.24,05:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,44.4,3.88,306,0.44400000000000001,7.72,1.55,0,NA
2024-01-01T05:40:00Z,01.01.24,05:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,42,3.66,309,0.45300000000000001,7.22,1.56,0,NA
2024-01-01T05:50:00Z,01.01.24,05:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,43.6,3.29,305,0.316,6.5,1.56,0,NA
2024-01-01T06:00:00Z,01.01.24,06:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,42.3,3.42,304,0.36599999999999999,6.08,1.56,0,NA
2024-01-01T06:10:00Z,01.01.24,06:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,44.4,3.21,308,0.33600000000000002,6.62,1.58,0,NA
2024-01-01T06:20:00Z,01.01.24,06:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,47.7,2.0299999999999998,337,0.81699999999999995,45,1.59,0,NA
2024-01-01T06:30:00Z,01.01.24,06:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,52.6,0.67300000000000004,50.3,0.16700000000000001,27.7,1.64,0,NA
2024-01-01T06:40:00Z,01.01.24,06:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,51.5,1.35,332,0.58799999999999997,37.6,1.71,0,NA
2024-01-01T06:50:00Z,01.01.24,06:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,47.5,1.84,315,0.41299999999999998,7.95,1.73,0,NA
2024-01-01T07:00:00Z,01.01.24,07:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,48.4,1.44,324,0.32400000000000001,14.7,1.75,0,NA
2024-01-01T07:10:00Z,01.01.24,07:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100000000000001,46.6,1.69,310,0.35499999999999998,8.1999999999999993,1.76,0,NA
2024-01-01T07:20:00Z,01.01.24,07:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,48.7,1.65,318,0.29399999999999998,9.34,1.76,0,NA
2024-01-01T07:30:00Z,01.01.24,07:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.899999999999999,51.3,1.79,318,0.19700000000000001,8.93,1.8,0,NA
2024-01-01T07:40:00Z,01.01.24,07:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,52.9,1.96,320,0.223,7.5,1.85,0,NA
2024-01-01T07:50:00Z,01.01.24,07:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,53.8,2.0699999999999998,321,0.32400000000000001,7.7,1.91,0,NA
2024-01-01T08:00:00Z,01.01.24,08:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,53.9,2.0299999999999998,324,0.32500000000000001,10.199999999999999,1.97,0,NA
2024-01-01T08:10:00Z,01.01.24,08:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,55.2,1.69,327,0.34499999999999997,10.8,2.04,0,NA
2024-01-01T08:20:00Z,01.01.24,08:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,55.4,1.56,313,0.33800000000000002,11,2.1,0,NA
2024-01-01T08:30:00Z,01.01.24,08:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.600000000000001,55.7,2.1800000000000002,321,0.21,7.03,2.19,0,NA
2024-01-01T08:40:00Z,01.01.24,08:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,56.3,2.36,330,0.28100000000000003,10.3,2.2799999999999998,0,NA
2024-01-01T08:50:00Z,01.01.24,08:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.399999999999999,56.9,2.36,321,0.35199999999999998,9.69,2.35,0,NA
2024-01-01T09:00:00Z,01.01.24,09:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,56.4,1.92,324,0.49199999999999999,10.4,2.38,0,NA
2024-01-01T09:10:00Z,01.01.24,09:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.100000000000001,56.9,1.1399999999999999,12.9,0.34899999999999998,30.3,2.44,0,NA
2024-01-01T09:20:00Z,01.01.24,09:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,57.3,1.36,36.4,0.38200000000000001,13.1,2.4700000000000002,0,NA
2024-01-01T09:30:00Z,01.01.24,09:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,57,0.69199999999999995,14.6,0.251,32.4,2.4500000000000002,0,NA
2024-01-01T09:40:00Z,01.01.24,09:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.100000000000001,57.2,0.92,316,0.42499999999999999,41.3,2.52,0,NA
2024-01-01T09:50:00Z,01.01.24,09:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.100000000000001,57.8,1.51,7.49,0.47499999999999998,25.1,2.59,0,NA
2024-01-01T10:00:00Z,01.01.24,10:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,56.5,1.5,323,0.30199999999999999,16.600000000000001,2.5499999999999998,0,NA
2024-01-01T10:10:00Z,01.01.24,10:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.600000000000001,56.8,2.17,316,0.28899999999999998,17.3,2.5099999999999998,0,NA
2024-01-01T10:20:00Z,01.01.24,10:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,57.2,2.2400000000000002,340,0.42899999999999999,11.5,2.56,0,NA
2024-01-01T10:30:00Z,01.01.24,10:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.899999999999999,55.4,1.5,360,0.35899999999999999,18.5,2.39,0,NA
2024-01-01T10:40:00Z,01.01.24,10:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,53.8,1.77,328,0.375,9.31,2.0499999999999998,0,NA
2024-01-01T10:50:00Z,01.01.24,10:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.399999999999999,53,1.81,329,0.41399999999999998,10.1,1.74,0,NA
2024-01-01T11:00:00Z,01.01.24,11:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,52.2,1.83,328,0.28399999999999997,9.16,1.45,0,NA
2024-01-01T11:10:00Z,01.01.24,11:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,50.9,1.25,3.38,0.40300000000000002,31.9,1.22,0,NA
2024-01-01T11:20:00Z,01.01.24,11:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,50.5,1.57,347,0.30399999999999999,14.9,1.05,0,NA
2024-01-01T11:30:00Z,01.01.24,11:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,49.4,1.56,334,0.29499999999999998,13.5,0.90100000000000002,0,NA
2024-01-01T11:40:00Z,01.01.24,11:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.399999999999999,48.8,1.36,319,0.50900000000000001,17.5,0.76800000000000002,0,NA
2024-01-01T11:50:00Z,01.01.24,11:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,48.2,1.05,320,0.55100000000000005,33.200000000000003,0.66100000000000003,0,NA
2024-01-01T12:00:00Z,01.01.24,12:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,46.6,1.02,349,0.439,87.9,0.55000000000000004,0,NA
2024-01-01T12:10:00Z,01.01.24,12:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.399999999999999,47.7,1.36,97,0.44500000000000001,24.8,0.48299999999999998,0,NA
2024-01-01T12:20:00Z,01.01.24,12:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,46.9,0.56499999999999995,133,0.27700000000000002,80.900000000000006,0.47399999999999998,0,NA
2024-01-01T12:30:00Z,01.01.24,12:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,43.8,0.60899999999999999,189,0.23400000000000001,48.2,0.35799999999999998,0,NA
2024-01-01T12:40:00Z,01.01.24,12:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,47,0.91700000000000004,198,0.313,23.9,0.246,0,NA
2024-01-01T12:50:00Z,01.01.24,12:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,47.4,0.78600000000000003,195,0.34399999999999997,40.200000000000003,0.18099999999999999,0,NA
2024-01-01T13:00:00Z,01.01.24,13:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,50.9,1.27,195,0.73799999999999999,27.2,0.122,0,NA
2024-01-01T13:10:00Z,01.01.24,13:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,53.7,1.56,174,0.57599999999999996,36.200000000000003,0.13800000000000001,0,NA
2024-01-01T13:20:00Z,01.01.24,13:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2,57.8,1.55,183,0.64800000000000002,30.5,0.18099999999999999,0,NA
2024-01-01T13:30:00Z,01.01.24,13:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.899999999999999,60.7,1.56,196,0.67900000000000005,29.7,0.21099999999999999,0,NA
2024-01-01T13:40:00Z,01.01.24,13:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,63.9,1.67,190,0.57299999999999995,17.899999999999999,0.251,0,NA
2024-01-01T13:50:00Z,01.01.24,13:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.600000000000001,63.1,1.52,190,0.53100000000000003,21.8,0.26800000000000002,0,NA
2024-01-01T14:00:00Z,01.01.24,14:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,62.3,2.09,203,0.621,18.7,0.25700000000000001,0,NA
2024-01-01T14:10:00Z,01.01.24,14:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,64.7,2.35,195,0.622,14.7,0.29399999999999998,0,NA
2024-01-01T14:20:00Z,01.01.24,14:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,64.900000000000006,2.57,197,0.65400000000000003,12.3,0.34300000000000003,0,NA
2024-01-01T14:30:00Z,01.01.24,14:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,65.7,3.05,194,0.83599999999999997,10.1,0.38200000000000001,0,NA
2024-01-01T14:40:00Z,01.01.24,14:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,65.5,2.56,196,0.73699999999999999,16.600000000000001,0.42499999999999999,0,NA
2024-01-01T14:50:00Z,01.01.24,14:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,63.9,2.79,195,0.65400000000000003,12.2,0.41199999999999998,0,NA
2024-01-01T15:00:00Z,01.01.24,15:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,64.900000000000006,3.51,201,0.90400000000000003,12.1,0.40600000000000003,0,NA
2024-01-01T15:10:00Z,01.01.24,15:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,67,3.13,195,0.76400000000000001,10.6,0.45800000000000002,0,NA
2024-01-01T15:20:00Z,01.01.24,15:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,67.3,3.16,196,0.77600000000000002,11.6,0.496,0,NA
2024-01-01T15:30:00Z,01.01.24,15:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,67.8,3.67,204,0.877,12.9,0.53,0,NA
2024-01-01T15:40:00Z,01.01.24,15:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,69.7,3.99,206,0.85599999999999998,10.5,0.59199999999999997,0,NA
2024-01-01T15:50:00Z,01.01.24,15:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,71.5,4.2300000000000004,206,0.76,11.7,0.67100000000000004,0,NA
2024-01-01T16:00:00Z,01.01.24,16:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,72.599999999999994,3.99,203,0.80100000000000005,10.8,0.74199999999999999,0,NA
2024-01-01T16:10:00Z,01.01.24,16:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,72.599999999999994,4.4800000000000004,220,0.94799999999999995,17.899999999999999,0.79400000000000004,0,NA
2024-01-01T16:20:00Z,01.01.24,16:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,68.3,5.04,238,0.88600000000000001,20.5,0.82099999999999995,0,NA
2024-01-01T16:30:00Z,01.01.24,16:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,68.7,4.49,247,0.74099999999999999,23.7,0.86099999999999999,0,NA
2024-01-01T16:40:00Z,01.01.24,16:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.899999999999999,67.900000000000006,4.6100000000000003,250,0.89400000000000002,15,0.89500000000000002,0,NA
2024-01-01T16:50:00Z,01.01.24,16:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,65.2,4.9800000000000004,240,0.877,16.600000000000001,0.9,0,NA
2024-01-01T17:00:00Z,01.01.24,17:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,66,4.7699999999999996,242,0.89600000000000002,18.7,0.9,0,NA
2024-01-01T17:10:00Z,01.01.24,17:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.600000000000001,67.8,5.45,240,0.80200000000000005,18.2,0.91,0,NA
2024-01-01T17:20:00Z,01.01.24,17:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,66.7,5.01,247,0.83,15.2,0.92600000000000005,0,NA
2024-01-01T17:30:00Z,01.01.24,17:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.100000000000001,66,5.04,254,0.83,14.2,0.92,0,NA
2024-01-01T17:40:00Z,01.01.24,17:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,68.400000000000006,5.08,253,0.93400000000000005,17.600000000000001,0.93300000000000005,0,NA
2024-01-01T17:50:00Z,01.01.24,17:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,68.599999999999994,4.96,257,0.86,17.8,0.93400000000000005,0,NA
2024-01-01T18:00:00Z,01.01.24,18:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,67.7,5.62,244,0.94499999999999995,15.5,0.92500000000000004,0,NA
2024-01-01T18:10:00Z,01.01.24,18:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.100000000000001,69,5.39,236,0.90200000000000002,15.2,0.93,0,NA
2024-01-01T18:20:00Z,01.01.24,18:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,72.099999999999994,5.16,231,0.99099999999999999,16.7,0.95799999999999996,0,NA
2024-01-01T18:30:00Z,01.01.24,18:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,71.900000000000006,4.9800000000000004,224,1.02,13.1,0.97,0,NA
2024-01-01T18:40:00Z,01.01.24,18:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,71.400000000000006,5.07,234,0.755,15.3,0.97399999999999998,0,NA
2024-01-01T18:50:00Z,01.01.24,18:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,65.5,5.19,249,0.748,14.6,0.92900000000000005,0,NA
2024-01-01T19:00:00Z,01.01.24,19:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,65.599999999999994,6.08,240,1.25,18.5,0.89400000000000002,0,NA
2024-01-01T19:10:00Z,01.01.24,19:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,68.2,5.17,259,0.91900000000000004,18,0.92200000000000004,0,NA
2024-01-01T19:20:00Z,01.01.24,19:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,68,5.37,258,0.76700000000000002,14.8,0.94899999999999995,0,NA
2024-01-01T19:30:00Z,01.01.24,19:30:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,68.5,5.66,244,0.95299999999999996,16.100000000000001,0.96,0,NA
2024-01-01T19:40:00Z,01.01.24,19:40:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,67.8,5.94,254,0.85399999999999998,15,0.96899999999999997,0,NA
2024-01-01T19:50:00Z,01.01.24,19:50:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.399999999999999,70.400000000000006,6.14,256,0.83599999999999997,13,1.02,0,NA
2024-01-01T20:00:00Z,01.01.24,20:00:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.399999999999999,71.2,6.45,249,0.79400000000000004,14.8,1.06,0,NA
2024-01-01T20:10:00Z,01.01.24,20:10:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,71.5,6.43,250,0.96599999999999997,12.6,1.06,0,NA
2024-01-01T20:20:00Z,01.01.24,20:20:00,OYA_1354 01-2024.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.899999999999999,72.599999999999994,6.43,257,1.05,13.2,1.0900000000000001,0,NA
